,ID,Date,Hour,Data,Primary Key,ISO NEW ENGLAND_SH,MISO_SH,PJM INTERCONNECTION _SH,NEW YORK INDEPENDENT SYSTEM OPERATOR_SH,DUKE ENERGY CAROLINAS_SH,FLORIDA POWER LIGHT COMPANY_SH,ISO NEW ENGLAND_WH,PJM INTERCONNECTION _WH,NEW YORK INDEPENDENT SYSTEM OPERATOR_WH,EASTERN_WH,CENTRAL_WH,EASTERN_HDV,CENTRAL_HDV,EASTERN_LDVU,CENTRAL_LDVU,EASTERN_LDVM_CHARGING,EASTERN_LDVM,EASTERN_LDVM_DISCHARGING,CENTRAL_LDVM_DISCHARGING,ERCOT_AEN_SH,ERCOT_CPS_SH,ERCOT_Houston_SH,ERCOT_LCRA_SH,ERCOT_North_SH,ERCOT_RAYBURN_SH,ERCOT_South_SH,ERCOT_West_SH,CA_SH,OR_SH,WA_SH,NV_SH,ID_SH,MT_SH,WY_SH,UT_SH,CO_SH,AZ_SH,NM_SH,WECC_EV_Flat,WECC_EV_LDVUse,WECC_EV_LDVChar,WECC_WH
46,ElecLoadShapes,39815,23,,,0.77631662,0.068271916,0.068403313,0.782691329,0.066117438,0.083984811,0.50158248,0.501754237,0.501481725,0.26211435,0.349836068,1,0.489795911,1,0.104788056,0.427834429,1,-0.028420546,-0.063165482,0.239023722,0.239023722,0.114672959,0.239023722,0.424322208,0.491073717,0.239023722,0.589315774,0.521866923,0.426183977,0.496707794,0.373297374,0.422832666,0.49241208,0.242081472,0.330042496,0.21353999,0.316102137,0.308117899,1,-0.063165482,0.937692796,0.349836068
47,ElecLoadShapes,39815,24,,,0.77775907,0.068271916,0.068403313,0.793551152,0.066117438,0.083984811,0.383515154,0.38197097,0.383478665,0.211041677,0.26211435,1,0.472359318,1,0.028028572,0.340931118,1,-0.018282435,-0.028420546,0.239810203,0.239810203,0.110294359,0.239810203,0.460324665,0.56063647,0.239810203,0.593896688,0.553998235,0.431002616,0.50537398,0.412211254,0.441589447,0.512686161,0.253512443,0.333764327,0.225069622,0.351035445,0.324359641,1,-0.028420546,0.863213934,0.255950407
48,ElecLoadShapes,39816,1,,,0.78027324,0.068271916,0.068403313,0.804336641,0.066117438,0.083984811,0.271059354,0.267733356,0.271495865,0.186092383,0.211041677,1,0.471249101,1,0.004404759,0.287372234,1,-0.020039516,-0.018282435,0.244628661,0.244628661,0.159050994,0.244628661,0.465161917,0.558660262,0.244628661,0.631265283,0.572230099,0.434860487,0.507132902,0.436693112,0.457190228,0.531973868,0.262934584,0.338686902,0.223485356,0.388556583,0.335785146,1,-0.018282435,0.777819094,0.206345339
49,ElecLoadShapes,39816,2,,,0.781498756,0.068271916,0.068403313,0.81609574,0.066117438,0.083984811,0.177565106,0.170825906,0.178474501,0.157327314,0.186092383,1,0.46868806,1,0.004404759,0.222939856,1,-0.006102595,-0.020039516,0.251273766,0.251273766,0.216590078,0.251273766,0.470657264,0.549383307,0.251273766,0.669044439,0.589639893,0.438485418,0.508628273,0.463132057,0.472809344,0.551843056,0.272958405,0.342861341,0.223003129,0.424436795,0.348049439,1,-0.020039516,0.67495297,0.167894074
50,ElecLoadShapes,39816,3,,,0.795257885,0.068271916,0.068403313,0.822387762,0.066117438,0.083984811,0.186925119,0.181082534,0.18771272,0.170829285,0.157327314,1,0.472319519,1,0.005964197,0.190591308,1,-0.074353111,-0.006102595,0.259466518,0.259466518,0.275613873,0.259466518,0.473762491,0.54768419,0.259466518,0.704616057,0.608250761,0.442579414,0.511323278,0.489076252,0.489736505,0.569324342,0.282673515,0.34710821,0.22180648,0.463263011,0.358035098,1,-0.006102595,0.571641435,0.168481116
51,ElecLoadShapes,39816,4,,,0.806436468,0.068271916,0.048541065,0.828058889,0.046765108,0.060773425,0.182055949,0.175423705,0.182970424,0.291466461,0.170829285,1,0.478794817,1,0.014187455,0.160396197,1,-0.287155577,-0.074353111,0.275862253,0.275862253,0.287225409,0.275862253,0.47355067,0.534133725,0.275862253,0.730964155,0.629315751,0.445179516,0.518607606,0.502274845,0.500063372,0.577997085,0.298913443,0.363145007,0.228516189,0.494246623,0.370316389,1,-0.074353111,0.481007356,0.171416327
52,ElecLoadShapes,39816,5,,,0.819059121,0.048358024,0.03935199,0.836580883,0.03784799,0.049769346,0.196656503,0.18709504,0.197949989,0.69713905,0.291466461,1,0.48594601,1,0.046042864,0.134568642,1,-0.600342159,-0.287155577,0.295640333,0.295640333,0.300691489,0.295640333,0.472657516,0.527481195,0.295640333,0.756081461,0.645925563,0.449490374,0.524035037,0.509109492,0.510046741,0.593041728,0.314859332,0.380172723,0.23585254,0.522322818,0.38326194,1,-0.287155577,0.407104043,0.152337455
53,ElecLoadShapes,39816,6,,,0.793647068,0.03916482,0.022354249,0.847587913,0.021423679,0.028871188,0.23279386,0.216803893,0.234992737,0.935064325,0.69713905,1,0.491520919,1,0.171214269,0.129401083,1,-0.86644781,-0.600342159,0.315169524,0.315169524,0.313484597,0.315169524,0.471645886,0.521952321,0.315169524,0.783073292,0.667804034,0.452728324,0.53493783,0.518017163,0.519072131,0.609710222,0.33023648,0.396836724,0.242570745,0.549966474,0.395669654,1,-0.600342159,0.340190211,0.253602238
54,ElecLoadShapes,39816,7,,,0.764066317,0.022200676,0.007059588,0.861214067,0.006739683,0.00932135,0.386871017,0.369829245,0.389199868,0.677643378,0.935064325,1,0.491673256,1,0.280876808,0.139446003,1,-0.724173519,-0.86644781,0.301567312,0.301567312,0.37619912,0.301567312,0.457281367,0.510004666,0.301567312,0.772876586,0.682980347,0.456367331,0.530342958,0.542250153,0.536299472,0.642390871,0.353499154,0.43148602,0.247416292,0.578151154,0.395403376,1,-0.86644781,0.285632642,0.342363021
55,ElecLoadShapes,39816,8,,,0.736076957,0.006994525,0,0.871610405,0,0,0.586449022,0.576104179,0.587805303,0.623682457,0.677643378,1,0.494343145,1,0.370396588,0.240176963,1,-0.483880258,-0.724173519,0.28782636,0.28782636,0.447782018,0.28782636,0.445789876,0.503407655,0.28782636,0.757615389,0.694136647,0.455954135,0.525524885,0.568161066,0.554568693,0.679513132,0.380824695,0.470063553,0.251338399,0.608202121,0.393243173,1,-0.724173519,0.264734588,0.557613791
56,ElecLoadShapes,39816,9,,,0.719745378,0,0,0.840424307,0,0,0.830494916,0.830645389,0.830343412,0.560061757,0.623682457,1,0.499068086,1,0.37546176,0.228735878,1,-0.403296842,-0.483880258,0.275858933,0.275858933,0.52100793,0.275858933,0.433947672,0.492536384,0.275858933,0.748334204,0.711195457,0.458136163,0.519145768,0.594568788,0.572725375,0.722148707,0.410947177,0.510421307,0.255664507,0.638016637,0.392118075,1,-0.483880258,0.235987339,0.730565234
57,ElecLoadShapes,39816,10,,,0.704030604,0,0,0.804225871,0,0,0.941411518,0.946347226,0.940579907,0.571250781,0.560061757,1,0.502234519,1,0.323715083,0.208710674,1,-0.422378211,-0.403296842,0.208432435,0.208432435,0.441226607,0.208432435,0.361956682,0.441988342,0.208432435,0.65245199,0.625757333,0.445905107,0.498951928,0.525689716,0.54273843,0.668828056,0.409252415,0.492021705,0.239565015,0.52418461,0.330022654,1,-0.403296842,0.233372517,0.821547972
58,ElecLoadShapes,39816,11,,,0.688317449,0,0,0.772806574,0,0,0.95941199,0.96542809,0.958422592,0.536301223,0.571250781,1,0.504839627,1,0.333116938,0.212844216,1,-0.47032743,-0.422378211,0.145718064,0.145718064,0.367788373,0.145718064,0.299213235,0.389365747,0.145718064,0.568759834,0.54100086,0.436944138,0.477373833,0.459584211,0.512840645,0.618654885,0.407368747,0.477457489,0.225078686,0.42080814,0.272502257,1,-0.422378211,0.252891939,0.79656639
59,ElecLoadShapes,39816,12,,,0.689410214,0,0,0.760971685,0,0,0.890088147,0.890646663,0.889871971,0.500700048,0.536301223,1,0.499133034,1,0.381077766,0.286370516,1,-0.461573189,-0.47032743,0.093885345,0.093885345,0.299195408,0.093885345,0.239371781,0.343848725,0.093885345,0.486516526,0.460857845,0.424212407,0.45833007,0.400957759,0.489753868,0.577848331,0.405596949,0.462293692,0.21178599,0.328715581,0.221108895,1,-0.47032743,0.31339728,0.70841026
60,ElecLoadShapes,39816,13,,,0.689980071,0,0,0.750279475,0,0,0.83837447,0.835890417,0.838594588,0.404701034,0.500700048,1,0.490443695,1,0.491006046,0.360931825,1,-0.590098146,-0.461573189,0.057549772,0.057549772,0.224648757,0.057549772,0.193616426,0.292454694,0.057549772,0.426389946,0.403166222,0.404904406,0.434433403,0.347730286,0.469157336,0.55297911,0.424123005,0.465387099,0.240860442,0.266386785,0.205469599,1,-0.461573189,0.350843032,0.663533818
61,ElecLoadShapes,39816,14,,,0.690394513,0,0,0.738451874,0,0,0.776628757,0.772493846,0.777090395,0.379023807,0.404701034,1,0.492322288,1,0.632508668,0.282770802,1,-0.691723171,-0.590098146,0.029230724,0.029230724,0.1534325,0.029230724,0.150299267,0.24376532,0.029230724,0.369732211,0.348302174,0.384289425,0.41731028,0.299274675,0.449255269,0.531328982,0.442387284,0.470110701,0.271892982,0.211142466,0.189930356,1,-0.590098146,0.387736151,0.567605249
62,ElecLoadShapes,39816,15,,,0.720130679,0,0,0.738877464,0,0,0.67391632,0.66549246,0.674988863,0.413794318,0.379023807,1,0.501979022,1,0.782977944,0.41962245,1,-0.821525173,-0.691723171,0.009061618,0.009061618,0.091135522,0.009061618,0.110524051,0.202416887,0.009061618,0.314119602,0.295987221,0.36560712,0.401285624,0.255479549,0.433870918,0.519390988,0.452703261,0.476187219,0.305567954,0.159104904,0.175661249,1,-0.691723171,0.365258452,0.538449798
63,ElecLoadShapes,39816,16,,,0.749839323,0,0,0.743276195,0,0,0.575941663,0.561833319,0.577826415,0.492848358,0.413794318,1,0.550497372,1,0.995495498,0.437837634,1,-1,-0.821525173,0.031175029,0.031175029,0.119315962,0.031175029,0.134105943,0.221314634,0.031175029,0.341388536,0.306786048,0.367711846,0.405632728,0.266724784,0.449234421,0.536656784,0.461853912,0.491939789,0.324574532,0.167062645,0.196456854,1,-0.821525173,0.236003732,0.511152335
64,ElecLoadShapes,39816,17,,,0.777576133,0,0,0.743324292,0,0,0.657635516,0.647483236,0.658955238,0.528663804,0.492848358,1,0.586560551,1,1,0.579393922,1,-0.714574945,-1,0.060592871,0.060592871,0.146759469,0.060592871,0.157967731,0.24118943,0.060592871,0.369542089,0.318065182,0.370105269,0.410816631,0.281291442,0.460829712,0.56141207,0.470164166,0.509452865,0.34308814,0.175535898,0.219578384,1,-1,0.288282438,0.575591959
65,ElecLoadShapes,39816,18,,,0.797137441,0,0,0.765229039,0,0,0.654729471,0.644947373,0.655999535,0.563319841,0.528663804,1,0.571685698,1,0.921887019,0.827093879,1,-0.461361638,-0.714574945,0.095211448,0.095211448,0.178236301,0.095211448,0.184011877,0.264875511,0.095211448,0.395888775,0.32872949,0.372436258,0.415621617,0.29655377,0.472773988,0.594398156,0.480043929,0.528207074,0.362552533,0.184271785,0.244409225,1,-0.714574945,0.327512159,0.589707389
66,ElecLoadShapes,39816,19,,,0.815766255,0,0,0.787471925,0,0,0.733644806,0.729377104,0.734130043,0.569803722,0.563319841,1,0.558229643,1,0.71752606,0.904775022,1,-0.249400987,-0.461361638,0.121633065,0.121633065,0.190288326,0.121633065,0.208830546,0.275872996,0.121633065,0.447104032,0.392164317,0.397167072,0.428724114,0.336732581,0.508133216,0.616330187,0.49871808,0.589924654,0.387465402,0.235168393,0.262507531,1,-0.461361638,0.345658915,0.640703746
67,ElecLoadShapes,39816,20,,,0.832646645,0,0,0.810902673,0,0,0.734321079,0.732252497,0.734498053,0.50636794,0.569803722,1,0.547232698,1,0.522156653,0.69018068,1,-0.22676101,-0.249400987,0.152279793,0.152279793,0.203371901,0.152279793,0.234379504,0.291712182,0.152279793,0.500045792,0.461585093,0.422030519,0.443700902,0.379952364,0.543671919,0.632990336,0.517629894,0.629397057,0.407263018,0.287999898,0.28283875,1,-0.249400987,0.504438961,0.575451069
68,ElecLoadShapes,39816,21,,,0.853964471,0,0,0.832733087,0,0,0.666202936,0.664480944,0.666342559,0.438770029,0.50636794,1,0.528057181,1,0.346802989,0.574856997,1,-0.16196955,-0.22676101,0.185548644,0.185548644,0.215956374,0.185548644,0.261800713,0.30651765,0.185548644,0.5566978,0.53528916,0.448214041,0.460601477,0.425821156,0.58950289,0.660953996,0.537230843,0.691748443,0.431590491,0.344664838,0.303991551,1,-0.22676101,0.99594806,0.525443877
69,ElecLoadShapes,39816,22,,,0.8760529,0,0.014504267,0.855215003,0.013874353,0.018937943,0.515985176,0.511883541,0.516481047,0.349836068,0.438770029,1,0.508000652,1,0.186202796,0.528852531,1,-0.063165482,-0.16196955,0.211119578,0.211119578,0.240578059,0.211119578,0.284960532,0.327435708,0.211119578,0.592011149,0.556904917,0.462542392,0.461464995,0.472073569,0.593536791,0.648746423,0.539731984,0.711945666,0.436960772,0.354803119,0.313497136,1,-0.16196955,0.987718312,0.403262781
70,ElecLoadShapes,39816,23,,,0.898275697,0.014388084,0.030629957,0.876353105,0.029407947,0.039141688,0.415278374,0.411743485,0.415708226,0.26211435,0.349836068,1,0.486721008,1,0.104788056,0.400993317,1,-0.028420546,-0.063165482,0.238534592,0.238534592,0.268606355,0.238534592,0.309172327,0.352201655,0.238534592,0.624823335,0.581149402,0.47324007,0.4636279,0.516348041,0.594496695,0.640140063,0.546413695,0.73883526,0.441884536,0.366392648,0.325231629,1,-0.063165482,0.937692796,0.336941686
71,ElecLoadShapes,39816,24,,,0.918149455,0.030452685,0.014504267,0.892935067,0.013874353,0.018937943,0.380957681,0.38197097,0.380916152,0.211041677,0.26211435,1,0.468264858,1,0.028028572,0.358759141,1,-0.018282435,-0.028420546,0.267492027,0.267492027,0.295601427,0.267492027,0.332386975,0.374387101,0.267492027,0.65864776,0.60657023,0.48083084,0.463758019,0.570737003,0.601758537,0.630174061,0.553297024,0.76923591,0.447182649,0.37849873,0.335882296,1,-0.028420546,0.863213934,0.255950407
72,ElecLoadShapes,39817,1,,,0.938198054,0.014388084,0.007059588,0.908517185,0.006739683,0.00932135,0.271059354,0.267733356,0.271495865,0.186092383,0.211041677,1,0.466098078,1,0.004404759,0.283123421,1,-0.020039516,-0.018282435,0.294854589,0.294854589,0.313868227,0.294854589,0.352367684,0.391148219,0.294854589,0.68609559,0.626539614,0.493643339,0.468949946,0.602823437,0.615592544,0.631339355,0.566984058,0.768735901,0.461639389,0.386460841,0.345340649,1,-0.018282435,0.777819094,0.206345339
73,ElecLoadShapes,39817,2,,,0.961397056,0.006994525,0,0.921818317,0,0,0.177565106,0.170825906,0.178474501,0.157327314,0.186092383,1,0.466924727,1,0.004404759,0.228309905,1,-0.006102595,-0.020039516,0.321266058,0.321266058,0.333716412,0.321266058,0.371474344,0.402090099,0.321266058,0.712012594,0.645745041,0.503813106,0.473867497,0.638830067,0.625423324,0.635327121,0.578882264,0.774720669,0.476495955,0.396640546,0.352734304,1,-0.020039516,0.67495297,0.167894074
74,ElecLoadShapes,39817,3,,,0.975086571,0,0.007059588,0.937623432,0.006739683,0.00932135,0.186925119,0.181082534,0.18771272,0.170829285,0.157327314,1,0.479741393,1,0.005964197,0.17849124,1,-0.074353111,-0.006102595,0.349786288,0.349786288,0.347883921,0.349786288,0.392247543,0.419930876,0.349786288,0.735262372,0.666348098,0.515310388,0.475741071,0.670011492,0.632720118,0.637429262,0.589719349,0.782767779,0.478342331,0.405609763,0.362714589,1,-0.006102595,0.571641435,0.168481116
75,ElecLoadShapes,39817,4,,,0.985185341,0.006994525,0.007059588,0.953839561,0.006739683,0.00932135,0.182055949,0.175423705,0.182970424,0.291466461,0.170829285,1,0.516571051,1,0.014187455,0.1533597,1,-0.287155577,-0.074353111,0.379028526,0.379028526,0.370884612,0.379028526,0.414000343,0.423786551,0.379028526,0.763897433,0.692967747,0.518612594,0.487042399,0.710434862,0.650267785,0.638456363,0.601189884,0.816569441,0.486354198,0.417060712,0.375160857,1,-0.074353111,0.481007356,0.171416327
76,ElecLoadShapes,39817,5,,,1,0.006994525,0.014504267,0.965617608,0.013874353,0.018937943,0.196656503,0.18709504,0.197949989,0.69713905,0.291466461,1,0.569396649,1,0.046042864,0.127267522,1,-0.600342159,-0.287155577,0.409233062,0.409233062,0.39218155,0.409233062,0.433888982,0.432651839,0.409233062,0.786848078,0.72048056,0.524332708,0.496569587,0.745937841,0.666789579,0.636693366,0.61330249,0.848647395,0.494035511,0.434869244,0.38875829,1,-0.287155577,0.407104043,0.152337455
77,ElecLoadShapes,39817,6,,,0.942200004,0.014388084,0.014504267,0.97609265,0.013874353,0.018937943,0.23279386,0.216803893,0.234992737,0.935064325,0.69713905,1,0.600143013,1,0.171214269,0.121786314,1,-0.86644781,-0.600342159,0.439591928,0.439591928,0.416243524,0.439591928,0.455661964,0.437610432,0.439591928,0.816740198,0.745334472,0.528225088,0.507277533,0.774534628,0.688425691,0.633679684,0.622537079,0.886243628,0.502781868,0.447878192,0.40153999,1,-0.600342159,0.340190211,0.253602238
78,ElecLoadShapes,39817,7,,,0.884746454,0.014388084,0.090381265,0.985987608,0.087640061,0.10891727,0.386871017,0.369829245,0.389199868,0.677643378,0.935064325,1,0.625014578,1,0.280876808,0.136695797,1,-0.724173519,-0.86644781,0.409363591,0.409363591,0.372959074,0.409363591,0.460292051,0.473825704,0.409363591,0.801336937,0.776100847,0.537749997,0.517962172,0.7740853,0.696227936,0.622992172,0.638828022,0.921239543,0.506616596,0.454980217,0.403762565,1,-0.86644781,0.285632642,0.342363021
79,ElecLoadShapes,39817,8,,,0.831081158,0.090361879,0.127660143,1,0.124370344,0.149822483,0.586449022,0.576104179,0.587805303,0.623682457,0.677643378,1,0.627985843,1,0.370396588,0.226883238,1,-0.483880258,-0.724173519,0.37972913,0.37972913,0.332509968,0.37972913,0.468752406,0.503414244,0.37972913,0.78894033,0.808475526,0.546743083,0.52742328,0.769391705,0.707535756,0.613109231,0.656894632,0.956909679,0.510162956,0.468842113,0.40562703,1,-0.724173519,0.264734588,0.557613791
80,ElecLoadShapes,39817,9,,,0.765963681,0.127927479,0.155596493,0.941969693,0.152055685,0.179590683,0.830494916,0.830645389,0.830343412,0.560061757,0.623682457,1,0.636466384,1,0.37546176,0.22996514,1,-0.403296842,-0.483880258,0.351158314,0.351158314,0.293441022,0.351158314,0.474915774,0.542163242,0.351158314,0.772717048,0.839057783,0.554953371,0.537445554,0.771530135,0.716901424,0.605112354,0.676688858,0.994927689,0.513049175,0.475407217,0.407689781,1,-0.483880258,0.235987339,0.730565234
81,ElecLoadShapes,39817,10,,,0.698604013,0.156134796,0.202417438,0.883424889,0.198716495,0.228198224,0.941411518,0.946347226,0.940579907,0.571250781,0.560061757,1,0.641676375,1,0.323715083,0.222586961,1,-0.422378211,-0.403296842,0.297814241,0.297814241,0.251847486,0.297814241,0.450661559,0.520024593,0.297814241,0.68993371,0.738043891,0.51715518,0.502763329,0.686135486,0.664574021,0.558966808,0.616552589,0.866560198,0.477122049,0.409516366,0.369940577,1,-0.403296842,0.233372517,0.821547972
82,ElecLoadShapes,39817,11,,,0.629861794,0.203472033,0.219376287,0.826460013,0.215687563,0.245481869,0.95941199,0.96542809,0.958422592,0.536301223,0.571250781,1,0.642464226,1,0.333116938,0.212027313,1,-0.47032743,-0.422378211,0.248557469,0.248557469,0.21280121,0.248557469,0.427195032,0.500373542,0.248557469,0.614517216,0.633859081,0.479937626,0.473131651,0.612883041,0.609172858,0.518127726,0.56158967,0.749349947,0.457866724,0.348703578,0.331672031,1,-0.422378211,0.252891939,0.79656639
83,ElecLoadShapes,39817,12,,,0.613913897,0.220627457,0.237020933,0.76685998,0.233379813,0.263311228,0.890088147,0.890646663,0.889871971,0.500700048,0.536301223,1,0.637673709,1,0.381077766,0.245515351,1,-0.461573189,-0.47032743,0.207650712,0.207650712,0.175928412,0.207650712,0.404493491,0.47981093,0.207650712,0.542999118,0.539467004,0.440237052,0.446271767,0.54010633,0.569297465,0.497000725,0.523649811,0.650209147,0.43184444,0.291552951,0.297480394,1,-0.47032743,0.31339728,0.70841026
84,ElecLoadShapes,39817,13,,,0.599740327,0.238477797,0.255353039,0.712999576,0.251795941,0.281686073,0.83837447,0.835890417,0.838594588,0.404701034,0.500700048,1,0.639320398,1,0.491006046,0.353118165,1,-0.590098146,-0.461573189,0.187771239,0.187771239,0.163121697,0.187771239,0.390540191,0.459276956,0.187771239,0.496956631,0.477481329,0.401472301,0.428647759,0.494310457,0.531844439,0.472697873,0.501805652,0.60969988,0.420298117,0.261652871,0.275776558,1,-0.461573189,0.350843032,0.663533818
85,ElecLoadShapes,39817,14,,,0.585053562,0.257022236,0.255353039,0.662180972,0.251795941,0.281686073,0.776628757,0.772493846,0.777090395,0.379023807,0.404701034,1,0.637743399,1,0.632508668,0.257403418,1,-0.691723171,-0.590098146,0.169759015,0.169759015,0.148381155,0.169759015,0.375233682,0.439262084,0.169759015,0.455482056,0.420657384,0.363103204,0.409792676,0.445517765,0.498783116,0.446543208,0.491517206,0.581837147,0.407337737,0.233746618,0.255612195,1,-0.590098146,0.387736151,0.567605249
86,ElecLoadShapes,39817,15,,,0.603193465,0.257022236,0.255353039,0.652699943,0.251795941,0.281686073,0.67391632,0.66549246,0.674988863,0.413794318,0.379023807,1,0.627611207,1,0.782977944,0.366958408,1,-0.821525173,-0.691723171,0.15259328,0.15259328,0.134104571,0.15259328,0.360943175,0.420922389,0.15259328,0.412697928,0.366176917,0.328509927,0.386917675,0.40300719,0.466271478,0.419246173,0.480162429,0.556160731,0.394951207,0.207733192,0.236406496,1,-0.691723171,0.365258452,0.538449798
87,ElecLoadShapes,39817,16,,,0.623012179,0.257022236,0.274371159,0.640502137,0.270935085,0.300603842,0.575941663,0.561833319,0.577826415,0.492848358,0.413794318,1,0.64732439,1,0.995495498,0.48897609,1,-1,-0.821525173,0.198912647,0.198912647,0.182902378,0.198912647,0.404725697,0.466995585,0.198912647,0.44883436,0.37390596,0.337038483,0.39581589,0.40453781,0.491478184,0.438088665,0.503731969,0.578929519,0.414068978,0.212416337,0.24618613,1,-0.821525173,0.236003732,0.511152335
88,ElecLoadShapes,39817,17,,,0.642329031,0.27625644,0.294070583,0.630572199,0.290792623,0.320059611,0.657635516,0.647483236,0.658955238,0.528663804,0.492848358,1,0.666386888,1,1,0.722964654,1,-0.714574945,-1,0.257994317,0.257994317,0.232965573,0.257994317,0.450100671,0.514270096,0.257994317,0.484766996,0.379640297,0.347636032,0.405978971,0.406991116,0.518191998,0.454121351,0.527404068,0.603003544,0.432343003,0.218460468,0.257281648,1,-1,0.288282438,0.575591959
89,ElecLoadShapes,39817,18,,,0.60318537,0.296172441,0.294070583,0.651472729,0.290792623,0.320059611,0.654729471,0.644947373,0.655999535,0.563319841,0.528663804,1,0.657195406,1,0.921887019,0.869687621,1,-0.461361638,-0.714574945,0.32059463,0.32059463,0.289524764,0.32059463,0.497432784,0.570162071,0.32059463,0.523517822,0.386267094,0.357648398,0.414791097,0.409693053,0.554390565,0.471840624,0.561620967,0.637552155,0.44673002,0.225298424,0.26763843,1,-0.714574945,0.327512159,0.589707389
90,ElecLoadShapes,39817,19,,,0.567271438,0.296172441,0.314443245,0.673365816,0.311360028,0.340046102,0.733644806,0.729377104,0.734130043,0.569803722,0.563319841,1,0.636266384,1,0.71752606,1,1,-0.249400987,-0.461361638,0.366230307,0.366230307,0.338547332,0.366230307,0.532156127,0.587127011,0.366230307,0.556458791,0.474655454,0.375565045,0.426627226,0.467463838,0.593227896,0.493205537,0.573800814,0.670052311,0.46153057,0.30758062,0.321223838,1,-0.461361638,0.345658915,0.640703746
91,ElecLoadShapes,39817,20,,,0.53871384,0.316758587,0.314443245,0.697127416,0.311360028,0.340046102,0.734321079,0.732252497,0.734498053,0.50636794,0.569803722,1,0.609163333,1,0.522156653,0.791895339,1,-0.22676101,-0.249400987,0.412651868,0.412651868,0.393711847,0.412651868,0.571316207,0.60928986,0.412651868,0.592311468,0.569990368,0.394964263,0.433219017,0.533076265,0.626418886,0.500853289,0.584991265,0.72755756,0.480097004,0.398215668,0.37638371,1,-0.249400987,0.504438961,0.575451069
